bin.chrom	bin.start	bin.end	bin.length	gene.count	cgi.count	dist.telomere	gc.content	cviki_count	nlaiii_count
chr19	19917111	19982037	64927	1	1	19917111	0.415574	1163	326
chr19	19982038	20049807	67770	1	1	19982038	0.390866	1044	319
chr19	20049808	20111275	61468	0	0	20049808	0.431704	1109	299
chr19	20111276	20171124	59849	1	2	20111276	0.414293	973	288
chr19	20171125	20239194	68070	1	0	20171125	0.418202	1115	311
chr19	20239195	20312249	73055	1	0	20239195	0.425597	1291	344
chr19	20312250	20378529	66280	0	0	20312250	0.410818	1124	319
chr19	20378530	20444020	65491	0	0	20378530	0.395871	1027	319
chr19	20444021	20515575	71555	2	0	20444021	0.397876	1147	338
chr19	20515576	20653830	138255	1	1	20515576	0.395014	1402	446
chr19	20653831	20725545	71715	1	0	20653831	0.423036	1224	358
chr19	20725546	20790218	64673	0	0	20725546	0.397647	1101	316
chr19	20790219	20853939	63721	1	0	20790219	0.400276	1047	283
chr19	20853940	20917460	63521	0	0	20853940	0.379512	955	330
chr19	20917461	20985888	68428	0	0	20917461	0.404294	1162	339
chr19	20985889	21057635	71747	0	0	20985889	0.394288	935	304
chr19	21057636	21114451	56816	1	0	21057636	0.448976	573	197
chr19	21114452	21173184	58733	0	0	21114452	0.396983	885	291
chr19	21173185	21238627	65443	1	0	21173185	0.402365	1060	304
chr19	21238628	21301390	62763	1	1	21238628	0.393974	1011	312
chr19	21301391	21363855	62465	1	0	21301391	0.404627	1061	316
chr19	21363856	21422559	58704	0	0	21363856	0.383705	820	262
chr19	21422560	21482134	59575	1	0	21422560	0.405741	936	260
chr19	21482135	21547431	65297	1	0	21482135	0.40933	1134	337
chr19	21547432	21610269	62838	1	0	21547432	0.386454	897	261
chr19	21610270	21672121	61852	1	3	21610270	0.442928	1271	322
chr19	21672122	21733430	61309	1	1	21672122	0.410429	959	294
chr19	21733431	21795751	62321	0	1	21733431	0.451597	1223	314
chr19	21795752	21862754	67003	0	1	21795752	0.402892	1070	321
chr19	21862755	21928930	66176	1	0	21862755	0.411161	1100	322
chr19	21928931	21989225	60295	2	2	21928931	0.410017	1021	324
chr19	21989226	22051539	62314	0	2	21989226	0.433001	1139	284
chr19	22051540	22115828	64289	0	0	22051540	0.42956	1007	317
chr19	22115829	22187353	71525	1	1	22115829	0.376875	971	331
chr19	22187354	22253599	66246	1	1	22187354	0.428509	1152	325
chr19	22253600	22313756	60157	0	0	22253600	0.388666	979	278
chr19	22313757	22382948	69192	1	1	22313757	0.370072	843	297
chr19	22382949	22454031	71083	0	1	22382949	0.414994	1158	358
chr19	22454032	22517519	63488	0	1	22454032	0.400674	955	292
chr19	22517520	22600824	83305	1	0	22517520	0.407563	1306	444
chr19	22600825	22659333	58509	0	0	22600825	0.39934	962	250
chr19	22659334	22715555	56222	0	2	22659334	0.450838	1160	254
chr19	22715556	22781973	66418	1	0	22715556	0.410205	968	289
chr19	22781974	22853054	71081	1	3	22781974	0.4533	1456	351
chr19	22853055	22924934	71880	0	1	22853055	0.418072	1131	374
chr19	22924935	22992618	67684	1	1	22924935	0.407186	1147	293
chr19	22992619	23051694	59076	0	0	22992619	0.408779	959	291
chr19	23051695	23114995	63301	0	2	23051695	0.4335	1154	273
chr19	23114996	23182286	67291	0	0	23114996	0.365978	868	314
chr19	23182287	23245599	63313	0	1	23182287	0.445074	1129	313
chr19	23245600	23305387	59788	0	4	23245600	0.442212	1112	315
chr19	23305388	23370044	64657	0	0	23305388	0.402338	1009	288
chr19	23370045	23432318	62274	0	1	23370045	0.400215	1031	293
chr19	23432319	23494073	61755	0	1	23432319	0.438248	1093	325
chr19	23494074	23555050	60977	1	0	23494074	0.40412	791	304
chr19	23555051	23621072	66022	0	0	23555051	0.429645	1154	329
chr19	23621073	23681965	60893	0	1	23621073	0.399192	707	252
chr19	23681966	23741696	59731	0	0	23681966	0.428638	1012	290
chr19	23741697	23809715	68019	0	0	23741697	0.41384	1127	318
chr19	23809716	23870954	61239	1	0	23809716	0.398276	989	265
chr19	23870955	23934398	63444	1	0	23870955	0.396082	1028	330
chr19	23934399	23993613	59215	1	2	23934399	0.426953	989	276
chr19	23993614	24052797	59184	0	0	23993614	0.391761	829	319
chr19	24052798	24113812	61015	1	0	24052798	0.418684	936	269
chr19	24113813	24174177	60365	0	1	24113813	0.416715	921	280
chr19	24174178	24238507	64330	0	0	24174178	0.447536	1261	346
chr19	24238508	24302656	64149	1	0	24238508	0.414644	1007	337
chr19	24302657	24366237	63581	1	0	24302657	0.393891	814	295
chr19	24366238	24429503	63266	0	0	24366238	0.384788	759	200
chr19	24429504	24492631	63128	0	0	24429504	0.376616	737	170
chr19	24492632	24549196	56565	0	0	24492632	0.365862	595	84
chr19	24549197	27750503	3201307	0	0	24549197	0.375097	807	188
chr19	27750504	27828094	77591	0	0	27750504	0.368239	618	185
chr19	27828095	27893965	65871	0	0	27828095	0.361874	560	112
chr19	27893966	27964311	70346	0	0	27893966	0.364242	579	161
chr19	27964312	28025046	60735	0	0	27964312	0.365094	617	109
chr19	28025047	28080999	55953	0	0	28025047	0.365307	650	110
chr19	28081000	28146101	65102	0	0	28081000	0.394642	788	130
chr19	28146102	28204189	58088	0	0	28146102	0.411152	791	198
chr19	28204190	28255522	51333	0	0	28204190	0.435685	697	130
chr19	28255523	28311809	56287	1	2	28255523	0.4126	768	295
chr19	28311810	28370882	59073	0	0	28311810	0.422088	964	302
chr19	28370883	28422042	51160	0	1	28370883	0.454789	1004	287
chr19	28422043	28478263	56221	0	0	28422043	0.382811	790	266
chr19	28478264	28531410	53147	0	0	28478264	0.421435	872	290
chr19	28531411	28591786	60376	0	0	28531411	0.422933	1222	335
chr19	28591787	28644774	52988	0	0	28591787	0.418491	843	259
chr19	28644775	28703561	58787	0	0	28644775	0.426387	986	359
chr19	28703562	28755126	51565	0	0	28703562	0.433143	942	295
chr19	28755127	28812215	57089	0	0	28755127	0.42742	876	287
chr19	28812216	28865105	52890	0	0	28812216	0.416998	875	304
chr19	28865106	28917180	52075	0	0	28865106	0.441133	997	297
chr19	28917181	28973060	55880	0	0	28917181	0.453293	1091	298
chr19	28973061	29028582	55522	0	0	28973061	0.426137	954	257
chr19	29028583	29082055	53473	0	0	29028583	0.451574	990	301
chr19	29082056	29137634	55579	0	0	29082056	0.440706	1033	266
chr19	29137635	29194077	56443	0	0	29137635	0.390872	742	254
chr19	29194078	29247406	53329	0	1	29194078	0.398414	728	266
chr19	29247407	29308732	61326	0	1	29247407	0.377116	754	290
chr19	29308733	29360398	51666	0	0	29308733	0.453606	954	297
chr19	29360399	29412488	52090	0	0	29360399	0.479727	1124	274
chr19	29412489	29467019	54531	1	0	29412489	0.435495	978	292
chr19	29467020	29518587	51568	0	0	29467020	0.492069	1127	259
chr19	29518588	29571680	53093	0	0	29518588	0.466691	1151	300
chr19	29571681	29624328	52648	0	1	29557302	0.488604	1109	353
chr19	29624329	29680777	56449	0	0	29504654	0.412921	863	241
chr19	29680778	29744430	63653	1	1	29448205	0.435455	1049	302
chr19	29744431	29797140	52710	0	0	29384552	0.468241	1041	309
chr19	29797141	29854034	56894	0	0	29331842	0.433402	964	305
chr19	29854035	29905672	51638	0	0	29274948	0.50823	1282	287
chr19	29905673	29963451	57779	0	0	29223310	0.473511	1124	302
chr19	29963452	30015776	52325	0	0	29165531	0.512432	1246	285
chr19	30015777	30070536	54760	1	1	29113206	0.514554	1329	277
chr19	30070537	30124929	54393	1	2	29058446	0.485209	1275	263
chr19	30124930	30180448	55519	1	2	29004053	0.505106	1418	274
chr19	30180449	30235931	55483	1	2	28948534	0.493214	1281	291
chr19	30235932	30294484	58553	0	0	28893051	0.510392	1547	315
chr19	30294485	30352503	58019	1	4	28834498	0.494562	1437	276
chr19	30352504	30415584	63081	0	3	28776479	0.494127	1479	321
chr19	30415585	30471789	56205	1	1	28713398	0.398577	862	247
chr19	30471790	30523837	52048	0	0	28657193	0.346315	526	209
chr19	30523838	30576983	53146	0	0	28605145	0.474354	1108	258
chr19	30576984	30629904	52921	0	0	28551999	0.507379	1278	266
chr19	30629905	30691680	61776	0	0	28499078	0.451664	1118	350
chr19	30691681	30744614	52934	0	3	28437302	0.48109	1073	238
chr19	30744615	30796550	51936	0	0	28384368	0.461183	978	249
chr19	30796551	30847548	50998	0	0	28332432	0.466254	997	306
chr19	30847549	30899958	52410	1	1	28281434	0.473192	1034	278
chr19	30899959	30952517	52559	0	2	28229024	0.46072	1005	277
chr19	30952518	31005963	53446	0	0	28176465	0.45255	933	306
chr19	31005964	31057559	51596	0	0	28123019	0.475735	1047	250
chr19	31057560	31109934	52375	0	0	28071423	0.451322	1005	303
chr19	31109935	31162127	52193	0	0	28019048	0.459506	1013	264
chr19	31162128	31214212	52085	0	1	27966855	0.467812	1067	238
chr19	31214213	31266630	52418	0	0	27914770	0.431321	851	297
chr19	31266631	31317954	51324	0	0	27862352	0.45166	962	278
chr19	31317955	31369737	51783	0	0	27811028	0.434699	926	270
chr19	31369738	31420618	50881	0	0	27759245	0.458049	985	250
chr19	31420619	31471553	50935	0	0	27708364	0.403377	759	236
chr19	31471554	31523576	52023	0	0	27657429	0.398093	712	280
chr19	31523577	31574904	51328	0	0	27605406	0.42131	776	299
chr19	31574905	31626905	52001	0	0	27554078	0.450761	1056	279
chr19	31626906	31677489	50584	1	0	27502077	0.453879	957	265
chr19	31677490	31729972	52483	0	0	27451493	0.389174	690	254
chr19	31729973	31780799	50827	1	0	27399010	0.472957	1036	268
chr19	31780800	31831836	51037	0	0	27348183	0.463918	1008	265
chr19	31831837	31883462	51626	0	3	27297146	0.48555	1106	236
chr19	31883463	31935390	51928	0	0	27245520	0.444096	930	281
chr19	31935391	31990311	54921	0	0	27193592	0.400193	818	357
chr19	31990312	32042561	52250	0	0	27138671	0.450048	983	325
chr19	32042562	32094788	52227	0	0	27086421	0.447182	963	293
chr19	32094789	32148237	53449	0	0	27034194	0.445733	931	309
chr19	32148238	32200802	52565	0	0	26980745	0.427071	904	236
chr19	32200803	32252217	51415	0	0	26928180	0.417135	776	251
chr19	32252218	32304899	52682	0	0	26876765	0.420884	895	286
chr19	32304900	32357038	52139	0	0	26824083	0.396862	709	275
chr19	32357039	32409708	52670	0	0	26771944	0.416195	806	305
chr19	32409709	32462081	52373	0	0	26719274	0.418498	831	292
chr19	32462082	32514240	52159	0	0	26666901	0.433693	922	304
chr19	32514241	32566328	52088	0	0	26614742	0.459127	992	289
chr19	32566329	32618806	52478	0	0	26562654	0.441957	921	286
chr19	32618807	32672598	53792	0	0	26510176	0.423074	976	274
chr19	32672599	32727425	54827	0	1	26456384	0.452241	1043	286
chr19	32727426	32782660	55235	0	0	26401557	0.447868	1036	290
chr19	32782661	32838636	55976	1	1	26346322	0.444315	1056	272
chr19	32838637	32892235	53599	0	0	26290346	0.401537	759	274
chr19	32892236	32947236	55001	1	1	26236747	0.41352	912	284
chr19	32947237	33001065	53829	0	0	26181746	0.402107	828	247
chr19	33001066	33059454	58389	0	0	26127917	0.433523	1065	320
chr19	33059455	33123808	64354	2	2	26069528	0.466886	1413	316
chr19	33123809	33183204	59396	2	2	26005174	0.490235	1457	300
chr19	33183205	33250103	66899	1	2	25945778	0.458288	1345	315
chr19	33250104	33310611	60508	0	0	25878879	0.437843	1136	295
chr19	33310612	33373709	63098	2	1	25818371	0.476861	1470	295
chr19	33373710	33430117	56408	0	0	25755273	0.440948	1155	297
chr19	33430118	33500171	70054	2	1	25698865	0.474877	1664	368
chr19	33500172	33570206	70035	0	1	25628811	0.4857	1759	330
chr19	33570207	33632923	62717	2	3	25558776	0.469315	1423	328
chr19	33632924	33692644	59721	1	2	25496059	0.500628	1535	333
chr19	33692645	33745173	52529	1	5	25436338	0.572826	1582	275
chr19	33745174	33797483	52310	2	2	25383809	0.562741	1649	228
chr19	33797484	33854179	56696	0	0	25331499	0.434634	1118	306
chr19	33854180	33905275	51096	2	3	25274803	0.542665	1574	258
chr19	33905276	33957059	51784	0	0	25223707	0.515352	1274	278
chr19	33957060	34010959	53900	0	0	25171923	0.52269	1395	281
chr19	34010960	34065482	54523	0	1	25118023	0.501715	1358	285
chr19	34065483	34120237	54755	1	1	25063500	0.472286	1188	272
chr19	34120238	34175409	55172	0	1	25008745	0.475295	1193	285
chr19	34175410	34228443	53034	0	0	24953573	0.513916	1330	296
chr19	34228444	34281165	52722	0	2	24900539	0.533421	1380	292
chr19	34281166	34336620	55455	1	3	24847817	0.501776	1385	274
chr19	34336621	34393472	56852	0	0	24792362	0.452385	1155	293
chr19	34393473	34449019	55547	0	1	24735510	0.472591	1203	316
chr19	34449020	34502438	53419	0	0	24679963	0.391715	769	269
chr19	34502439	34558712	56274	0	0	24626544	0.43178	957	315
chr19	34558713	34619055	60343	0	0	24570270	0.440565	1192	322
chr19	34619056	34679209	60154	1	2	24509927	0.447734	1245	311
chr19	34679210	34737232	58023	0	0	24449773	0.4173	1067	246
chr19	34737233	34798393	61161	1	1	24391750	0.452968	1291	305
chr19	34798394	34856005	57612	1	2	24330589	0.464816	1283	287
chr19	34856006	34914726	58721	1	1	24272977	0.500451	1457	308
chr19	34914727	34972184	57458	1	2	24214256	0.43115	1088	260
chr19	34972185	35031555	59371	1	1	24156798	0.483569	1332	287
chr19	35031556	35091187	59632	2	1	24097427	0.459787	1103	306
chr19	35091188	35153968	62781	0	0	24037795	0.396617	865	304
chr19	35153969	35216865	62897	1	1	23975014	0.428065	1005	280
chr19	35216866	35270817	53952	2	2	23912117	0.423247	863	267
chr19	35270818	35324094	53277	1	1	23858165	0.426169	822	290
chr19	35324095	35385665	61571	0	1	23804888	0.436293	1019	328
chr19	35385666	35444278	58613	1	2	23743317	0.426544	976	300
chr19	35444279	35500718	56440	2	2	23684704	0.487562	1260	260
chr19	35500719	35556178	55460	3	5	23628264	0.543978	1558	241
chr19	35556179	35611971	55793	1	0	23572804	0.527683	1503	270
chr19	35611972	35665002	53031	4	6	23517011	0.527069	1261	244
chr19	35665003	35722457	57455	1	1	23463980	0.455574	1172	321
chr19	35722458	35778126	55669	3	4	23406525	0.515224	1389	286
chr19	35778127	35834527	56401	2	3	23350856	0.519938	1382	282
chr19	35834528	35896010	61483	2	1	23294455	0.483434	1435	329
chr19	35896011	35953359	57349	1	0	23232972	0.478666	1259	292
chr19	35953360	36009113	55754	2	0	23175623	0.496036	1273	283
chr19	36009114	36064966	55853	4	3	23119869	0.541529	1407	309
chr19	36064967	36125829	60863	2	2	23064016	0.492549	1453	309
chr19	36125830	36190013	64184	3	3	23003153	0.508818	1687	308
chr19	36190014	36245157	55144	6	9	22938969	0.562835	1593	209
chr19	36245158	36302270	57113	4	3	22883825	0.557509	1701	271
chr19	36302271	36361082	58812	3	6	22826712	0.52139	1519	286
chr19	36361083	36422288	61206	3	3	22767900	0.508006	1521	282
chr19	36422289	36482155	59867	1	6	22706694	0.527002	1574	308
chr19	36482156	36539687	57532	5	5	22646827	0.522926	1461	273
chr19	36539688	36597878	58191	1	1	22589295	0.513086	1503	310
chr19	36597879	36663357	65479	4	5	22531104	0.5229	1690	349
chr19	36663358	36727528	64171	2	1	22465625	0.449206	1340	303
chr19	36727529	36839170	111642	2	19	22401454	0.531906	2506	479
chr19	36839171	36898482	59312	1	1	22289812	0.421095	1077	294
chr19	36898483	36960563	62081	2	2	22230500	0.420725	1120	329
chr19	36960564	37023837	63274	2	2	22168419	0.436435	1153	307
chr19	37023838	37080615	56778	1	1	22105145	0.40565	881	292
chr19	37080616	37139167	58552	2	1	22048367	0.415835	1019	314
chr19	37139168	37202144	62977	1	2	21989815	0.417073	1063	328
chr19	37202145	37264807	62663	1	1	21926838	0.413976	1075	331
chr19	37264808	37328070	63263	1	3	21864175	0.425746	1083	293
chr19	37328071	37385746	57676	2	3	21800912	0.406911	899	243
chr19	37385747	37442510	56764	1	1	21743236	0.387464	798	270
chr19	37442511	37501093	58583	0	1	21686472	0.424884	1035	283
chr19	37501094	37563737	62644	0	0	21627889	0.430257	1066	335
chr19	37563738	37629921	66184	1	1	21565245	0.402544	986	284
chr19	37629922	37691337	61416	2	0	21499061	0.409958	931	332
chr19	37691338	37752368	61031	1	2	21437645	0.421622	1053	287
chr19	37752369	37853859	101491	2	17	21376614	0.514341	2135	423
chr19	37853860	37910748	56889	2	2	21275123	0.405685	905	246
chr19	37910749	37967471	56723	1	2	21218234	0.405127	844	265
chr19	37967472	38028194	60723	1	1	21161511	0.422328	1044	274
chr19	38028195	38083520	55326	2	1	21100788	0.406825	866	268
chr19	38083521	38141011	57491	1	1	21045462	0.39721	859	260
chr19	38141012	38201194	60183	2	2	20987971	0.420567	1082	277
chr19	38201195	38263423	62229	1	1	20927788	0.402963	1010	314
chr19	38263424	38323046	59623	1	3	20865559	0.425842	1021	296
chr19	38323047	38390370	67324	1	1	20805936	0.454578	1309	377
chr19	38390371	38449492	59122	1	1	20738612	0.472954	1364	293
chr19	38449493	38506276	56784	0	0	20679490	0.481755	1332	329
chr19	38506277	38563428	57152	0	0	20622706	0.492161	1394	293
chr19	38563429	38625438	62010	0	1	20565554	0.506709	1560	371
chr19	38625439	38685740	60302	0	1	20503544	0.517329	1585	316
chr19	38685741	38744032	58292	2	4	20443242	0.546782	1545	283
chr19	38744033	38804656	60624	3	2	20384950	0.520965	1638	275
chr19	38804657	38865544	60888	3	6	20324326	0.525588	1596	311
chr19	38865545	38922355	56811	4	7	20263438	0.540934	1478	237
chr19	38922356	38980920	58565	1	5	20206627	0.522155	1389	279
chr19	38980921	39038278	57358	0	3	20148062	0.519962	1344	300
chr19	39038279	39100933	62655	1	3	20090704	0.511643	1596	348
chr19	39100934	39161931	60998	2	2	20028049	0.507131	1509	275
chr19	39161932	39216087	54156	0	0	19967051	0.539534	1576	290
chr19	39216088	39289734	73647	3	4	19912895	0.524733	1910	315
chr19	39289735	39354067	64333	3	2	19839248	0.51249	1590	284
chr19	39354068	39412481	58414	4	4	19774915	0.53441	1580	249
chr19	39412482	39478480	65999	2	3	19716501	0.489795	1681	317
chr19	39478481	39542102	63622	1	1	19650502	0.479174	1549	335
chr19	39542103	39606333	64231	1	1	19586880	0.490137	1548	379
chr19	39606334	39662276	55943	1	2	19522649	0.535527	1512	266
chr19	39662277	39722752	60476	2	4	19466706	0.519512	1554	284
chr19	39722753	39788405	65653	3	2	19406230	0.484334	1510	322
chr19	39788406	39845407	57002	3	5	19340577	0.510719	1317	258
chr19	39845408	39901048	55641	3	5	19283575	0.527686	1388	238
chr19	39901049	39959541	58493	3	3	19227934	0.522558	1451	259
chr19	39959542	40019273	59732	3	6	19169441	0.527289	1516	242
chr19	40019274	40075510	56237	2	3	19109709	0.428988	917	310
chr19	40075511	40136818	61308	2	0	19053472	0.408788	826	383
chr19	40136819	40198835	62017	3	0	18992164	0.426061	904	362
chr19	40198836	40260845	62010	1	0	18930147	0.414385	835	339
chr19	40260846	40316757	55912	2	1	18868137	0.438028	1003	287
chr19	40316758	40402509	85752	2	10	18812225	0.518647	2147	442
chr19	40402510	40463894	61385	0	3	18726473	0.476989	1428	294
chr19	40463895	40522670	58776	2	2	18665088	0.430108	1026	267
chr19	40522671	40583031	60361	2	1	18606312	0.382499	776	266
chr19	40583032	40644866	61835	0	1	18545951	0.410188	924	295
chr19	40644867	40705695	60829	1	1	18484116	0.477634	1480	306
chr19	40705696	40761433	55738	3	7	18423287	0.536169	1489	268
chr19	40761434	40821044	59611	1	1	18367549	0.49667	1461	318
chr19	40821045	40880447	59403	2	2	18307938	0.504587	1512	313
chr19	40880448	40939752	59305	3	8	18248535	0.542281	1742	254
chr19	40939753	41001693	61941	3	5	18189230	0.505303	1585	310
chr19	41001694	41060988	59295	0	5	18127289	0.510515	1501	319
chr19	41060989	41117570	56582	2	9	18067994	0.550528	1548	224
chr19	41117571	41178659	61089	1	5	18011412	0.509241	1528	310
chr19	41178660	41235281	56622	2	4	17950323	0.522323	1417	276
chr19	41235282	41295043	59762	6	3	17893701	0.518339	1602	301
chr19	41295044	41371445	76402	2	5	17833939	0.502788	1732	362
chr19	41371446	41450602	79157	2	1	17757537	0.451748	1341	432
chr19	41450603	41517359	66757	1	0	17678380	0.457046	1163	384
chr19	41517360	41583404	66045	0	1	17611623	0.440124	1144	350
chr19	41583405	41656156	72752	2	5	17545578	0.485114	1544	401
chr19	41656157	41722977	66821	1	1	17472826	0.491971	1554	303
chr19	41722978	41780421	57444	2	3	17406005	0.511576	1326	274
chr19	41780422	41835104	54683	1	1	17348561	0.498674	1335	252
chr19	41835105	41898541	63437	4	5	17293878	0.51905	1668	325
chr19	41898542	41956810	58269	4	2	17230441	0.524773	1504	269
chr19	41956811	42016103	59293	0	0	17172172	0.444066	740	251
chr19	42016104	42070584	54481	0	1	17112879	0.419724	678	209
chr19	42070585	42123236	52652	1	0	17058398	0.464009	961	297
chr19	42123237	42181620	58384	2	0	17005746	0.438168	951	290
chr19	42181621	42235613	53993	1	0	16947362	0.483952	1107	277
chr19	42235614	42295571	59958	1	0	16893369	0.451149	1085	277
chr19	42295572	42354778	59207	3	1	16833411	0.476413	1266	297
chr19	42354779	42411300	56522	3	4	16774204	0.543788	1487	249
chr19	42411301	42466443	55143	1	8	16717682	0.569483	1302	256
chr19	42466444	42525066	58623	2	4	16662539	0.538287	1535	265
chr19	42525067	42581326	56260	1	2	16603916	0.524316	1482	281
chr19	42581327	42636024	54698	1	3	16547656	0.511134	1348	269
chr19	42636025	42687991	51967	1	2	16492958	0.524448	1211	283
chr19	42687992	42744322	56331	3	5	16440991	0.521826	1396	246
chr19	42744323	42798850	54528	2	6	16384660	0.582893	1644	193
chr19	42798851	42857796	58946	4	5	16330132	0.54343	1634	288
chr19	42857797	42914554	56758	2	6	16271186	0.552239	1539	265
chr19	42914555	42975316	60762	1	1	16214428	0.476597	1365	269
chr19	42975317	43034952	59636	1	0	16153666	0.445872	1164	309
chr19	43034953	43093789	58837	1	0	16094030	0.454	1108	336
chr19	43093790	43151406	57617	0	0	16035193	0.441276	964	311
chr19	43151407	43211333	59927	0	1	15977576	0.419961	972	312
chr19	43211334	43343575	132242	4	0	15917649	0.425765	2027	688
chr19	43343576	43447213	103638	3	0	15785407	0.447973	1750	582
chr19	43447214	43554513	107300	1	0	15681769	0.419282	1667	623
chr19	43554514	43659688	105175	1	0	15574469	0.417942	1556	575
chr19	43659689	43775252	115564	4	0	15469294	0.433076	1890	613
chr19	43775253	43850818	75566	0	0	15353730	0.439205	1273	397
chr19	43850819	43934037	83219	3	2	15278164	0.481837	1767	432
chr19	43934038	43994967	60930	2	2	15194945	0.486722	1432	310
chr19	43994968	44055033	60066	3	5	15134015	0.507359	1514	301
chr19	44055034	44111970	56937	4	4	15073949	0.506296	1414	291
chr19	44111971	44169381	57411	3	2	15017012	0.513194	1400	286
chr19	44169382	44227889	58508	1	3	14959601	0.498786	1452	305
chr19	44227890	44282807	54918	2	2	14901093	0.505809	1316	262
chr19	44282808	44340364	57557	2	2	14846175	0.457251	1076	320
chr19	44340365	44397376	57012	1	0	14788618	0.364818	714	232
chr19	44397377	44450713	53337	1	2	14731606	0.401841	748	228
chr19	44450714	44506096	55383	2	1	14678269	0.40312	784	267
chr19	44506097	44560334	54238	3	2	14622886	0.401951	682	299
chr19	44560335	44615284	54950	3	2	14568648	0.420528	787	308
chr19	44615285	44673937	58653	3	2	14513698	0.415136	845	292
chr19	44673938	44734963	61026	1	1	14455045	0.390768	779	270
chr19	44734964	44792541	57578	2	1	14394019	0.39786	842	286
chr19	44792542	44845330	52789	1	1	14336441	0.383697	703	238
chr19	44845331	44914741	69411	1	1	14283652	0.392171	925	320
chr19	44914742	44979263	64522	1	1	14214241	0.43131	944	355
chr19	44979264	45034115	54852	2	1	14149719	0.451178	1003	283
chr19	45034116	45091785	57670	1	0	14094867	0.447824	1039	300
chr19	45091786	45150925	59140	1	2	14037197	0.470561	1317	323
chr19	45150926	45208233	57308	2	1	13978057	0.500122	1400	259
chr19	45208234	45266441	58208	1	4	13920749	0.526285	1462	303
chr19	45266442	45328730	62289	2	4	13862541	0.534203	1753	290
chr19	45328731	45390942	62212	1	2	13800252	0.517456	1626	274
chr19	45390943	45457321	66379	6	2	13738040	0.536058	1786	306
chr19	45457322	45518362	61041	2	3	13671661	0.527023	1722	302
chr19	45518363	45579794	61432	2	5	13610620	0.532345	1755	302
chr19	45579795	45635964	56170	1	3	13549188	0.533559	1506	261
chr19	45635965	45692642	56678	3	3	13493018	0.578267	1896	246
chr19	45692643	45756304	63662	2	4	13436340	0.51541	1663	299
chr19	45756305	45817492	61188	1	1	13372678	0.515591	1576	307
chr19	45817493	45877846	60354	2	5	13311490	0.54457	1721	279
chr19	45877847	45942255	64409	3	8	13251136	0.518949	1699	286
chr19	45942256	46000513	58258	2	8	13186727	0.526331	1455	224
chr19	46000514	46059427	58914	3	4	13128469	0.514428	1478	252
chr19	46059428	46122462	63035	2	4	13069555	0.505719	1531	304
chr19	46122463	46188111	65649	4	5	13006520	0.531935	1728	283
chr19	46188112	46250257	62146	3	5	12940871	0.506758	1639	252
chr19	46250258	46308531	58274	4	7	12878725	0.566119	1774	228
chr19	46308532	46368112	59581	2	3	12820451	0.519545	1549	290
chr19	46368113	46428141	60029	3	6	12760870	0.526162	1563	262
chr19	46428142	46483888	55747	1	3	12700841	0.510126	1255	269
chr19	46483889	46543749	59861	4	3	12645094	0.501144	1464	290
chr19	46543750	46598827	55078	0	2	12585233	0.412524	850	269
chr19	46598828	46656954	58127	2	0	12530155	0.417431	915	255
chr19	46656955	46715220	58266	1	0	12472028	0.464319	1104	290
chr19	46715221	46775081	59861	1	0	12413762	0.461319	1149	308
chr19	46775082	46837351	62270	1	2	12353901	0.494749	1498	328
chr19	46837352	46893427	56076	1	1	12291631	0.500963	1361	283
chr19	46893428	46958844	65417	1	3	12235555	0.499427	1566	271
chr19	46958845	47019516	60672	2	5	12170138	0.499275	1457	330
chr19	47019517	47079077	59561	0	0	12109466	0.469687	1324	324
chr19	47079078	47137284	58207	2	2	12049905	0.502929	1444	263
chr19	47137285	47197391	60107	3	7	11991698	0.516645	1485	282
chr19	47197392	47253771	56380	3	5	11931591	0.552253	1583	251
chr19	47253772	47317431	63660	1	2	11875211	0.506629	1655	327
chr19	47317432	47379486	62055	2	2	11811551	0.493981	1530	269
chr19	47379487	47436998	57512	1	0	11749496	0.440621	1178	276
chr19	47436999	47493697	56699	0	0	11691984	0.465387	1197	273
chr19	47493698	47559365	65668	2	4	11635285	0.54471	1793	269
chr19	47559366	47616789	57424	1	2	11569617	0.51731	1450	279
chr19	47616790	47681963	65174	1	1	11512193	0.46985	1453	321
chr19	47681964	47744306	62343	3	4	11447019	0.507964	1522	295
chr19	47744307	47809884	65578	2	5	11384676	0.524093	1765	318
chr19	47809885	47875279	65395	3	1	11319098	0.501965	1671	328
chr19	47875280	47937582	62303	2	5	11253703	0.548112	1653	261
chr19	47937583	47994599	57017	2	4	11191400	0.531736	1358	294
chr19	47994600	48050880	56281	1	2	11134383	0.523445	1540	277
chr19	48050881	48114911	64031	1	4	11078102	0.48817	1491	278
chr19	48114912	48174469	59558	0	0	11014071	0.494056	1426	296
chr19	48174470	48233110	58641	1	7	10954513	0.538616	1574	266
chr19	48233111	48295034	61924	3	4	10895872	0.524982	1638	288
chr19	48295035	48360535	65501	2	1	10833948	0.488817	1566	329
chr19	48360536	48480649	120114	21	1	10768447	0.457332	2424	629
chr19	48480650	48537399	56750	2	0	10648333	0.439295	975	313
chr19	48537400	48598463	61064	1	1	10591583	0.470146	1265	412
chr19	48598464	48657556	59093	1	1	10530519	0.513326	1503	317
chr19	48657557	48715453	57897	1	5	10471426	0.484395	1289	261
chr19	48715454	48776858	61405	1	1	10413529	0.432294	1013	324
chr19	48776859	48838221	61363	3	5	10352124	0.512573	1491	270
